Plaid invalid request error,خطأ طلب غير صالح منقوشة,
Please check your Plaid client ID and secret values,يرجى التحقق من معرّف عميل Plaid والقيم السرية,
Bank transaction creation error,خطأ في إنشاء معاملة البنك,
Unit of Measurement,وحدة قياس,
Fiscal Year {0} Does Not Exist,السنة المالية {0} غير موجودة,
Row # {0}: Returned Item {1} does not exist in {2} {3},الصف رقم {0}: العنصر الذي تم إرجاعه {1} غير موجود في {2} {3},
Valuation type charges can not be marked as Inclusive,لا يمكن تحديد رسوم نوع التقييم على أنها شاملة,
You do not have permissions to {} items in a {}.,ليس لديك أذونات لـ {} من العناصر في {}.,
Insufficient Permissions,أذونات غير كافية,
You are not allowed to update as per the conditions set in {} Workflow.,غير مسموح لك بالتحديث وفقًا للشروط المحددة في {} سير العمل.,
Expense Account Missing,حساب المصاريف مفقود,
{0} is not a valid Value for Attribute {1} of Item {2}.,{0} ليست قيمة صالحة للسمة {1} للعنصر {2}.,
Invalid Value,قيمة غير صالحة,
The value {0} is already assigned to an existing Item {1}.,تم تعيين القيمة {0} بالفعل لعنصر موجود {1}.,
"To still proceed with editing this Attribute Value, enable {0} in Item Variant Settings.",للاستمرار في تعديل قيمة السمة هذه ، قم بتمكين {0} في إعدادات متغير العنصر.,
Edit Not Allowed,تحرير غير مسموح به,
Row #{0}: Item {1} is already fully received in Purchase Order {2},الصف رقم {0}: تم استلام العنصر {1} بالكامل بالفعل في أمر الشراء {2},
You cannot create or cancel any accounting entries with in the closed Accounting Period {0},لا يمكنك إنشاء أو إلغاء أي قيود محاسبية في فترة المحاسبة المغلقة {0},
POS Invoice should have {} field checked.,يجب أن يتم فحص الحقل {} فاتورة نقاط البيع.,
Invalid Item,عنصر غير صالح,
Row #{}: You cannot add postive quantities in a return invoice. Please remove item {} to complete the return.,الصف # {}: لا يمكنك إضافة كميات ترحيل في فاتورة الإرجاع. الرجاء إزالة العنصر {} لإكمال الإرجاع.,
The selected change account {} doesn't belongs to Company {}.,حساب التغيير المحدد {} لا ينتمي إلى الشركة {}.,
Atleast one invoice has to be selected.,يجب تحديد فاتورة واحدة على الأقل.,
Payment methods are mandatory. Please add at least one payment method.,طرق الدفع إلزامية. الرجاء إضافة طريقة دفع واحدة على الأقل.,
Please select a default mode of payment,الرجاء تحديد طريقة الدفع الافتراضية,
You can only select one mode of payment as default,يمكنك تحديد طريقة دفع واحدة فقط كطريقة افتراضية,
Missing Account,حساب مفقود,
Customers not selected.,العملاء لم يتم اختيارهم.,
Statement of Accounts,كشف الحسابات,
Ageing Report Based On ,تقرير الشيخوخة على أساس,
Please enter distributed cost center,الرجاء إدخال مركز التكلفة الموزعة,
Total percentage allocation for distributed cost center should be equal to 100,يجب أن يكون إجمالي تخصيص النسبة المئوية لمركز التكلفة الموزع مساويًا لـ 100,
Cannot enable Distributed Cost Center for a Cost Center already allocated in another Distributed Cost Center,لا يمكن تمكين مركز التكلفة الموزعة لمركز التكلفة المخصص بالفعل في مركز تكلفة موزعة آخر,
Parent Cost Center cannot be added in Distributed Cost Center,لا يمكن إضافة مركز التكلفة الأصل في مركز التكلفة الموزعة,
A Distributed Cost Center cannot be added in the Distributed Cost Center allocation table.,لا يمكن إضافة مركز التكلفة الموزعة في جدول تخصيص مركز التكلفة الموزعة.,
Cost Center with enabled distributed cost center can not be converted to group,لا يمكن تحويل مركز التكلفة مع مركز التكلفة الموزع الممكّن إلى مجموعة,
Cost Center Already Allocated in a Distributed Cost Center cannot be converted to group,لا يمكن تحويل مركز التكلفة المخصص بالفعل في مركز التكلفة الموزعة إلى مجموعة,
Trial Period Start date cannot be after Subscription Start Date,لا يمكن أن يكون تاريخ بدء الفترة التجريبية بعد تاريخ بدء الاشتراك,
Subscription End Date must be after {0} as per the subscription plan,يجب أن يكون تاريخ انتهاء الاشتراك بعد {0} وفقًا لخطة الاشتراك,
Subscription End Date is mandatory to follow calendar months,تاريخ انتهاء الاشتراك إلزامي لمتابعة الأشهر التقويمية,
Row #{}: POS Invoice {} is not against customer {},الصف رقم {}: فاتورة نقاط البيع {} ليست ضد العميل {},
Row #{}: POS Invoice {} is not submitted yet,الصف رقم {}: فاتورة نقاط البيع {} لم يتم تقديمها بعد,
Row #{}: POS Invoice {} has been {},الصف رقم {}: فاتورة نقاط البيع {} كانت {},
No Supplier found for Inter Company Transactions which represents company {0},لم يتم العثور على مورد للمعاملات بين الشركات التي تمثل الشركة {0},
No Customer found for Inter Company Transactions which represents company {0},لم يتم العثور على زبون للمعاملات بين الشركات التي تمثل الشركة {0},
Invalid Period,فترة غير صالحة,
Selected POS Opening Entry should be open.,يجب أن يكون الإدخال الافتتاحي المحدد لنقاط البيع مفتوحًا.,
Invalid Opening Entry,إدخال فتح غير صالح,
Please set a Company,الرجاء تعيين شركة,
"Sorry, this coupon code's validity has not started",عذرًا ، لم تبدأ صلاحية رمز القسيمة,
"Sorry, this coupon code's validity has expired",عذرا ، لقد انتهت صلاحية رمز القسيمة,
"Sorry, this coupon code is no longer valid",عذرا ، رمز القسيمة هذا لم يعد صالحًا,
For the 'Apply Rule On Other' condition the field {0} is mandatory,بالنسبة لشرط &quot;تطبيق القاعدة على أخرى&quot; ، يكون الحقل {0} إلزاميًا,
{1} Not in Stock,{1} غير متوفر,
Only {0} in Stock for item {1},فقط {0} متوفر للعنصر {1},
Please enter a coupon code,الرجاء إدخال رمز القسيمة,
Please enter a valid coupon code,الرجاء إدخال رمز قسيمة صالح,
Invalid Child Procedure,إجراء الطفل غير صالح,
Import Italian Supplier Invoice.,فاتورة استيراد المورد الإيطالي.,
"Valuation Rate for the Item {0}, is required to do accounting entries for {1} {2}.",معدل التقييم للعنصر {0} ، مطلوب لإجراء إدخالات محاسبية لـ {1} {2}.,
 Here are the options to proceed:,فيما يلي خيارات المتابعة:,
"If the item is transacting as a Zero Valuation Rate item in this entry, please enable 'Allow Zero Valuation Rate' in the {0} Item table.",إذا كان العنصر يتعامل كعنصر سعر تقييم صفري في هذا الإدخال ، فالرجاء تمكين &quot;السماح بمعدل تقييم صفري&quot; في جدول العناصر {0}.,
"If not, you can Cancel / Submit this entry ",إذا لم يكن كذلك ، يمكنك إلغاء / إرسال هذا الإدخال,
 performing either one below:,يؤدي أحدهما أدناه:,
Create an incoming stock transaction for the Item.,قم بإنشاء حركة مخزون واردة للصنف.,
Mention Valuation Rate in the Item master.,اذكر معدل التقييم في مدير السلعة.,
Valuation Rate Missing,معدل التقييم مفقود,
Serial Nos Required,الرقم المسلسل مطلوب,
Quantity Mismatch,عدم تطابق الكمية,
"Please Restock Items and Update the Pick List to continue. To discontinue, cancel the Pick List.",يرجى إعادة تخزين العناصر وتحديث قائمة الاختيار للمتابعة. للتوقف ، قم بإلغاء قائمة الاختيار.,
Out of Stock,إنتهى من المخزن,
{0} units of Item {1} is not available.,{0} من وحدات العنصر {1} غير متوفرة.,
Item for row {0} does not match Material Request,عنصر الصف {0} لا يتطابق مع طلب المواد,
Warehouse for row {0} does not match Material Request,المستودع للصف {0} لا يتطابق مع طلب المواد,
Accounting Entry for Service,القيد المحاسبي للخدمة,
All items have already been Invoiced/Returned,تم بالفعل تحرير / إرجاع جميع العناصر,
All these items have already been Invoiced/Returned,تم بالفعل إصدار فاتورة / إرجاع جميع هذه العناصر,
Stock Reconciliations,تسويات المخزون,
Merge not allowed,الدمج غير مسموح به,
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,توجد السمات المحذوفة التالية في المتغيرات ولكن ليس في القالب. يمكنك إما حذف المتغيرات أو الاحتفاظ بالسمة (السمات) في القالب.,
Variant Items,العناصر المتغيرة,
Variant Attribute Error,خطأ في سمة المتغير,
The serial no {0} does not belong to item {1},الرقم التسلسلي {0} لا ينتمي إلى العنصر {1},
There is no batch found against the {0}: {1},لم يتم العثور على دفعة بالمقابلة مع {0}: {1},
Completed Operation,العملية المكتملة,
Work Order Analysis,تحليل أمر العمل,
Quality Inspection Analysis,تحليل فحص الجودة,
Pending Work Order,أمر عمل معلق,
Last Month Downtime Analysis,تحليل وقت التوقف في الشهر الماضي,
Work Order Qty Analysis,تحليل كمية أمر العمل,
Job Card Analysis,تحليل بطاقة العمل,
Monthly Total Work Orders,إجمالي أوامر العمل الشهرية,
Monthly Completed Work Orders,أوامر العمل المكتملة شهريًا,
Ongoing Job Cards,بطاقات العمل الجارية,
Monthly Quality Inspections,فحوصات الجودة الشهرية,
(Forecast),(توقعات),
Total Demand (Past Data),إجمالي الطلب (البيانات السابقة),
Total Forecast (Past Data),إجمالي التوقعات (البيانات السابقة),
Total Forecast (Future Data),إجمالي التوقعات (البيانات المستقبلية),
Based On Document,بناء على المستند,
Based On Data ( in years ),على أساس البيانات (بالسنوات),
Smoothing Constant,تجانس ثابت,
Please fill the Sales Orders table,يرجى ملء جدول أوامر المبيعات,
Sales Orders Required,أوامر المبيعات مطلوبة,
Please fill the Material Requests table,يرجى ملء جدول طلبات المواد,
Material Requests Required,طلبات المواد المطلوبة,
Items to Manufacture are required to pull the Raw Materials associated with it.,العناصر المطلوب تصنيعها لسحب المواد الخام المرتبطة بها.,
Items Required,العناصر المطلوبة,
Operation {0} does not belong to the work order {1},العملية {0} لا تنتمي إلى أمر العمل {1},
Print UOM after Quantity,اطبع UOM بعد الكمية,
Set default {0} account for perpetual inventory for non stock items,تعيين حساب {0} الافتراضي للمخزون الدائم للعناصر غير المخزنة,
Loan Security {0} added multiple times,تمت إضافة ضمان القرض {0} عدة مرات,
Loan Securities with different LTV ratio cannot be pledged against one loan,لا يمكن رهن سندات القرض ذات نسبة القيمة الدائمة المختلفة لقرض واحد,
Qty or Amount is mandatory for loan security!,الكمية أو المبلغ إلزامي لضمان القرض!,
Only submittted unpledge requests can be approved,يمكن الموافقة على طلبات إلغاء التعهد المقدمة فقط,
Interest Amount or Principal Amount is mandatory,مبلغ الفائدة أو المبلغ الأساسي إلزامي,
Disbursed Amount cannot be greater than {0},لا يمكن أن يكون المبلغ المصروف أكبر من {0},
Row {0}: Loan Security {1} added multiple times,الصف {0}: تمت إضافة ضمان القرض {1} عدة مرات,
Row #{0}: Child Item should not be a Product Bundle. Please remove Item {1} and Save,الصف رقم {0}: يجب ألا يكون العنصر الفرعي عبارة عن حزمة منتج. يرجى إزالة العنصر {1} وحفظه,
Credit limit reached for customer {0},تم بلوغ حد الائتمان للعميل {0},
Could not auto create Customer due to the following missing mandatory field(s):,تعذر إنشاء العميل تلقائيًا بسبب الحقول الإلزامية التالية المفقودة:,
Please create Customer from Lead {0}.,الرجاء إنشاء عميل من العميل المحتمل {0}.,
Mandatory Missing,إلزامي مفقود,
Please set Payroll based on in Payroll settings,يرجى تعيين كشوف المرتبات على أساس إعدادات الرواتب,
Additional Salary: {0} already exist for Salary Component: {1} for period {2} and {3},الراتب الإضافي: {0} موجود بالفعل لمكون الراتب: {1} للفترة {2} و {3},
From Date can not be greater than To Date.,لا يمكن أن يكون من تاريخ أكبر من تاريخ.,
Payroll date can not be less than employee's joining date.,لا يمكن أن يكون تاريخ كشوف المرتبات أقل من تاريخ انضمام الموظف.,
From date can not be less than employee's joining date.,من التاريخ لا يمكن أن يكون أقل من تاريخ انضمام الموظف.,
To date can not be greater than employee's relieving date.,حتى الآن لا يمكن أن يكون أكبر من تاريخ إعفاء الموظف.,
Payroll date can not be greater than employee's relieving date.,لا يمكن أن يكون تاريخ كشوف المرتبات أكبر من تاريخ إعفاء الموظف.,
Row #{0}: Please enter the result value for {1},الصف # {0}: الرجاء إدخال قيمة النتيجة لـ {1},
Mandatory Results,النتائج الإلزامية,
Sales Invoice or Patient Encounter is required to create Lab Tests,فاتورة المبيعات أو مقابلة المريض مطلوبة لإنشاء الاختبارات المعملية,
Insufficient Data,البيانات غير كافية,
Lab Test(s) {0} created successfully,تم إنشاء الاختبارات المعملية {0} بنجاح,
Test :,اختبار :,
Sample Collection {0} has been created,تم إنشاء مجموعة العينات {0},
Normal Range: ,المعدل الطبيعي:,
Row #{0}: Check Out datetime cannot be less than Check In datetime,الصف رقم {0}: لا يمكن أن يكون تاريخ المغادرة والوقت أقل من تاريخ الإيداع والوقت,
"Missing required details, did not create Inpatient Record",التفاصيل المطلوبة مفقودة ، لم يتم إنشاء سجل المرضى الداخليين,
Unbilled Invoices,الفواتير غير المفوترة,
Standard Selling Rate should be greater than zero.,يجب أن يكون معدل البيع القياسي أكبر من الصفر.,
Conversion Factor is mandatory,عامل التحويل إلزامي,
Row #{0}: Conversion Factor is mandatory,الصف # {0}: عامل التحويل إلزامي,
Sample Quantity cannot be negative or 0,لا يمكن أن تكون كمية العينة سالبة أو 0,
Invalid Quantity,كمية غير صحيحة,
"Please set defaults for Customer Group, Territory and Selling Price List in Selling Settings",يرجى تعيين الإعدادات الافتراضية لمجموعة العملاء والإقليم وقائمة أسعار البيع في إعدادات البيع,
{0} on {1},{0} في {1},
{0} with {1},{0} مع {1},
Appointment Confirmation Message Not Sent,لم يتم إرسال رسالة تأكيد الموعد,
"SMS not sent, please check SMS Settings",لم يتم إرسال الرسائل القصيرة ، يرجى التحقق من إعدادات الرسائل القصيرة,
Healthcare Service Unit Type cannot have both {0} and {1},لا يمكن أن يحتوي نوع وحدة خدمة الرعاية الصحية على كل من {0} و {1},
Healthcare Service Unit Type must allow atleast one among {0} and {1},يجب أن يسمح نوع وحدة خدمة الرعاية الصحية بواحد على الأقل من بين {0} و {1},
Set Response Time and Resolution Time for Priority {0} in row {1}.,عيّن وقت الاستجابة ووقت الحل للأولوية {0} في الصف {1}.,
Response Time for {0} priority in row {1} can't be greater than Resolution Time.,لا يمكن أن يكون وقت الاستجابة {0} للأولوية في الصف {1} أكبر من وقت الحل.,
{0} is not enabled in {1},{0} غير ممكّن في {1},
Group by Material Request,تجميع حسب طلب المواد,
Email Sent to Supplier {0},تم إرسال بريد إلكتروني إلى المورد {0},
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.",تم تعطيل الوصول إلى طلب عرض الأسعار من البوابة. للسماح بالوصول ، قم بتمكينه في إعدادات البوابة.,
Supplier Quotation {0} Created,تم إنشاء عرض أسعار المورد {0},
Valid till Date cannot be before Transaction Date,صالح حتى التاريخ لا يمكن أن يكون قبل تاريخ المعاملة,
Unlink Advance Payment on Cancellation of Order,إلغاء ربط الدفع المسبق عند إلغاء الطلب,
"Simple Python Expression, Example: territory != 'All Territories'",تعبير بايثون بسيط ، مثال: إقليم! = &quot;كل الأقاليم&quot;,
Sales Contributions and Incentives,مساهمات وحوافز المبيعات,
Sourced by Supplier,مصدرها المورد,
Total weightage assigned should be 100%.<br>It is {0},يجب أن يكون الوزن الإجمالي المخصص 100٪.<br> إنه {0},
Account {0} exists in parent company {1}.,الحساب {0} موجود في الشركة الأم {1}.,
"To overrule this, enable '{0}' in company {1}",لإلغاء هذا ، قم بتمكين &quot;{0}&quot; في الشركة {1},
Invalid condition expression,تعبير شرط غير صالح,
Please Select a Company First,الرجاء تحديد شركة أولاً,
Please Select Both Company and Party Type First,الرجاء تحديد نوع الشركة والحزب أولاً,
Provide the invoice portion in percent,قم بتوفير جزء الفاتورة بالنسبة المئوية,
Give number of days according to prior selection,أعط عدد الأيام حسب الاختيار المسبق,
Email Details,تفاصيل البريد الإلكتروني,
"Select a greeting for the receiver. E.g. Mr., Ms., etc.",حدد تحية للمتلقي. على سبيل المثال السيد ، السيدة ، إلخ.,
Preview Email,معاينة البريد الإلكتروني,
Please select a Supplier,الرجاء اختيار مورد,
Supplier Lead Time (days),مهلة المورد (أيام),
"Home, Work, etc.",المنزل والعمل وما إلى ذلك.,
Exit Interview Held On,أجريت مقابلة الخروج,
Condition and formula,الشرط والصيغة,
Sets 'Target Warehouse' in each row of the Items table.,يعيّن &quot;المستودع المستهدف&quot; في كل صف من جدول السلع.,
Sets 'Source Warehouse' in each row of the Items table.,يعيّن &quot;مستودع المصدر&quot; في كل صف من جدول السلع.,
POS Register,سجل نقاط البيع,
"Can not filter based on POS Profile, if grouped by POS Profile",لا يمكن التصفية بناءً على ملف تعريف نقطة البيع ، إذا تم تجميعها حسب ملف تعريف نقطة البيع,
"Can not filter based on Customer, if grouped by Customer",لا يمكن التصفية بناءً على العميل ، إذا تم تجميعه بواسطة العميل,
"Can not filter based on Cashier, if grouped by Cashier",لا يمكن التصفية على أساس Cashier ، إذا تم تجميعها بواسطة Cashier,
Payment Method,طريقة الدفع او السداد,
"Can not filter based on Payment Method, if grouped by Payment Method",لا يمكن التصفية بناءً على طريقة الدفع ، إذا تم تجميعها حسب طريقة الدفع,
Supplier Quotation Comparison,مقارنة عروض أسعار الموردين,
Price per Unit (Stock UOM),السعر لكل وحدة (المخزون UOM),
Group by Supplier,تجميع حسب المورد,
Group by Item,تجميع حسب البند,
Remember to set {field_label}. It is required by {regulation}.,تذكر أن تقوم بتعيين {field_label}. مطلوب بموجب {لائحة}.,
Enrollment Date cannot be before the Start Date of the Academic Year {0},لا يمكن أن يكون تاريخ التسجيل قبل تاريخ بدء العام الأكاديمي {0},
Enrollment Date cannot be after the End Date of the Academic Term {0},لا يمكن أن يكون تاريخ التسجيل بعد تاريخ انتهاء الفصل الدراسي {0},
Enrollment Date cannot be before the Start Date of the Academic Term {0},لا يمكن أن يكون تاريخ التسجيل قبل تاريخ بدء الفصل الدراسي {0},
Future Posting Not Allowed,النشر في المستقبل غير مسموح به,
"To enable Capital Work in Progress Accounting, ",لتمكين محاسبة الأعمال الرأسمالية الجارية ،,
you must select Capital Work in Progress Account in accounts table,يجب عليك تحديد حساب رأس المال قيد التقدم في جدول الحسابات,
You can also set default CWIP account in Company {},يمكنك أيضًا تعيين حساب CWIP الافتراضي في الشركة {},
The Request for Quotation can be accessed by clicking on the following button,يمكن الوصول إلى طلب عرض الأسعار من خلال النقر على الزر التالي,
Regards,مع تحياتي,
Please click on the following button to set your new password,الرجاء النقر فوق الزر التالي لتعيين كلمة المرور الجديدة,
Update Password,تطوير كلمة السر,
Row #{}: Selling rate for item {} is lower than its {}. Selling {} should be atleast {},Row # {}: معدل بيع العنصر {} أقل من {}. يجب بيع {} على الأقل {},
You can alternatively disable selling price validation in {} to bypass this validation.,يمكنك بدلاً من ذلك تعطيل التحقق من سعر البيع في {} لتجاوز هذا التحقق.,
Invalid Selling Price,سعر البيع غير صالح,
Address needs to be linked to a Company. Please add a row for Company in the Links table.,يجب ربط العنوان بشركة. الرجاء إضافة صف للشركة في جدول الروابط.,
Company Not Linked,شركة غير مرتبطة,
Import Chart of Accounts from CSV / Excel files,استيراد مخطط الحسابات من ملفات CSV / Excel,
Completed Qty cannot be greater than 'Qty to Manufacture',لا يمكن أن تكون الكمية المكتملة أكبر من &quot;الكمية إلى التصنيع&quot;,
"Row {0}: For Supplier {1}, Email Address is Required to send an email",الصف {0}: للمورد {1} ، مطلوب عنوان البريد الإلكتروني لإرسال بريد إلكتروني,
"If enabled, the system will post accounting entries for inventory automatically",في حالة التمكين ، سيقوم النظام بترحيل إدخالات المحاسبة للمخزون تلقائيًا,
Accounts Frozen Till Date,الحسابات المجمدة حتى تاريخ,
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,تم تجميد قيود المحاسبة حتى هذا التاريخ. لا يمكن لأي شخص إنشاء أو تعديل الإدخالات باستثناء المستخدمين الذين لديهم الدور المحدد أدناه,
Role Allowed to Set Frozen Accounts and Edit Frozen Entries,الدور مسموح به لتعيين حسابات مجمدة وتعديل الإدخالات المجمدة,
Address used to determine Tax Category in transactions,العنوان المستخدم لتحديد فئة الضريبة في المعاملات,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ",النسبة المئوية المسموح لك بدفعها مقابل المبلغ المطلوب. على سبيل المثال ، إذا كانت قيمة الأمر 100 دولار أمريكي لأحد العناصر ، وتم تعيين التفاوت بنسبة 10٪ ، فيُسمح لك بدفع ما يصل إلى 110 دولارات أمريكية.,
This role is allowed to submit transactions that exceed credit limits,يُسمح لهذا الدور بإرسال المعاملات التي تتجاوز حدود الائتمان,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month",إذا تم تحديد &quot;الأشهر&quot; ، فسيتم حجز مبلغ ثابت كإيرادات أو مصروفات مؤجلة لكل شهر بغض النظر عن عدد الأيام في الشهر. سيتم تقسيمها إذا لم يتم حجز الإيرادات أو المصاريف المؤجلة لمدة شهر كامل,
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense",إذا لم يتم تحديد ذلك ، فسيتم إنشاء إدخالات دفتر الأستاذ العام المباشرة لحجز الإيرادات أو المصاريف المؤجلة,
Show Inclusive Tax in Print,عرض الضرائب الشاملة في المطبوعات,
Only select this if you have set up the Cash Flow Mapper documents,حدد هذا فقط إذا كنت قد قمت بإعداد مستندات مخطط التدفق النقدي,
Payment Channel,قناة الدفع,
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,هل طلب الشراء مطلوب لإنشاء فاتورة الشراء والإيصال؟,
Is Purchase Receipt Required for Purchase Invoice Creation?,هل إيصال الشراء مطلوب لإنشاء فاتورة الشراء؟,
Maintain Same Rate Throughout the Purchase Cycle,حافظ على نفس السعر طوال دورة الشراء,
Allow Item To Be Added Multiple Times in a Transaction,السماح بإضافة العنصر عدة مرات في المعاملة,
Suppliers,الموردين,
Send Emails to Suppliers,إرسال رسائل البريد الإلكتروني إلى الموردين,
Select a Supplier,حدد المورد,
Cannot mark attendance for future dates.,لا يمكن تحديد الحضور للتواريخ المستقبلية.,
Do you want to update attendance? <br> Present: {0} <br> Absent: {1},هل تريد تحديث الحضور؟<br> الحاضر: {0}<br> غائب: {1},
Mpesa Settings,إعدادات Mpesa,
Initiator Name,اسم البادئ,
Till Number,حتى رقم,
Sandbox,صندوق الرمل,
 Online PassKey,مفتاح المرور عبر الإنترنت,
Security Credential,الاعتماد الأمني,
Get Account Balance,احصل على رصيد الحساب,
Please set the initiator name and the security credential,يرجى تعيين اسم البادئ وبيانات اعتماد الأمان,
Inpatient Medication Entry,إدخال الأدوية للمرضى الداخليين,
HLC-IME-.YYYY.-,HLC-IME-.YYYY.-,
Item Code (Drug),كود البند (المخدرات),
Medication Orders,أوامر الدواء,
Get Pending Medication Orders,احصل على طلبات الأدوية المعلقة,
Inpatient Medication Orders,طلبات الأدوية للمرضى الداخليين,
Medication Warehouse,مستودع الأدوية,
Warehouse from where medication stock should be consumed,المستودع الذي يجب استهلاك مخزون الأدوية منه,
Fetching Pending Medication Orders,إحضار أوامر الأدوية المعلقة,
Inpatient Medication Entry Detail,تفاصيل إدخال الأدوية للمرضى الداخليين,
Medication Details,تفاصيل الدواء,
Drug Code,كود الدواء,
Drug Name,اسم الدواء,
Against Inpatient Medication Order,ضد طلب الأدوية للمرضى الداخليين,
Against Inpatient Medication Order Entry,ضد إدخال طلب الأدوية للمرضى الداخليين,
Inpatient Medication Order,طلب الأدوية للمرضى الداخليين,
HLC-IMO-.YYYY.-,HLC-IMO-.YYYY.-,
Total Orders,إجمالي الطلبات,
Completed Orders,الطلبات المكتملة,
Add Medication Orders,أضف طلبات الأدوية,
Adding Order Entries,إضافة إدخالات الطلب,
{0} medication orders completed,تم إكمال {0} من طلبات الأدوية,
{0} medication order completed,اكتمل طلب الدواء {0},
Inpatient Medication Order Entry,إدخال طلب الأدوية للمرضى الداخليين,
Is Order Completed,هل اكتمل الطلب,
Employee Records to Be Created By,سجلات الموظفين التي سيتم إنشاؤها بواسطة,
Employee records are created using the selected field,يتم إنشاء سجلات الموظفين باستخدام الحقل المحدد,
Don't send employee birthday reminders,لا ترسل تذكيرات عيد ميلاد الموظف,
Restrict Backdated Leave Applications,تقييد طلبات الإجازة القديمة,
Sequence ID,معرف التسلسل,
Sequence Id,معرف التسلسل,
Allow multiple material consumptions against a Work Order,السماح باستهلاكات متعددة للمواد مقابل طلب العمل,
Plan time logs outside Workstation working hours,سجلات وقت الخطة خارج ساعات عمل محطة العمل,
Plan operations X days in advance,خطط العمليات قبل X من الأيام,
Time Between Operations (Mins),الوقت بين العمليات (بالدقائق),
Default: 10 mins,الافتراضي: 10 دقائق,
Overproduction for Sales and Work Order,زيادة الإنتاج للمبيعات وطلب العمل,
"Update BOM cost automatically via scheduler, based on the latest Valuation Rate/Price List Rate/Last Purchase Rate of raw materials",قم بتحديث تكلفة قائمة المواد تلقائيًا عبر المجدول ، استنادًا إلى أحدث معدل تقييم / سعر قائمة الأسعار / آخر سعر شراء للمواد الخام,
Purchase Order already created for all Sales Order items,تم إنشاء أمر الشراء بالفعل لجميع بنود أوامر المبيعات,
Select Items,اختيار العناصر,
Against Default Supplier,ضد المورد الافتراضي,
Auto close Opportunity after the no. of days mentioned above,فرصة الإغلاق التلقائي بعد لا. من الأيام المذكورة أعلاه,
Is Sales Order Required for Sales Invoice & Delivery Note Creation?,هل طلب المبيعات مطلوب لإنشاء فاتورة المبيعات ومذكرة التسليم؟,
Is Delivery Note Required for Sales Invoice Creation?,هل مطلوب مذكرة التسليم لإنشاء فاتورة المبيعات؟,
How often should Project and Company be updated based on Sales Transactions?,كم مرة يجب تحديث المشروع والشركة بناءً على معاملات المبيعات؟,
Allow User to Edit Price List Rate in Transactions,السماح للمستخدم بتحرير سعر قائمة الأسعار في المعاملات,
Allow Item to Be Added Multiple Times in a Transaction,السماح بإضافة العنصر عدة مرات في المعاملة,
Allow Multiple Sales Orders Against a Customer's Purchase Order,السماح بأوامر مبيعات متعددة مقابل طلب الشراء الخاص بالعميل,
Validate Selling Price for Item Against Purchase Rate or Valuation Rate,تحقق من صحة سعر البيع للسلعة مقابل معدل الشراء أو معدل التقييم,
Hide Customer's Tax ID from Sales Transactions,إخفاء المعرّف الضريبي للعميل من معاملات المبيعات,
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.",النسبة المئوية المسموح لك باستلامها أو تسليم المزيد مقابل الكمية المطلوبة. على سبيل المثال ، إذا كنت قد طلبت 100 وحدة ، وكان مخصصك 10٪ ، فيُسمح لك باستلام 110 وحدة.,
Action If Quality Inspection Is Not Submitted,الإجراء إذا لم يتم تقديم استقصاء الجودة,
Auto Insert Price List Rate If Missing,إدراج سعر قائمة الأسعار تلقائيًا إذا كان مفقودًا,
Automatically Set Serial Nos Based on FIFO,قم بتعيين الأرقام التسلسلية تلقائيًا استنادًا إلى ما يرد أولاً يصرف أولاً,
Set Qty in Transactions Based on Serial No Input,قم بتعيين الكمية في المعاملات بناءً على عدم إدخال تسلسلي,
Raise Material Request When Stock Reaches Re-order Level,رفع طلب المواد عندما يصل المخزون إلى مستوى إعادة الطلب,
Notify by Email on Creation of Automatic Material Request,الإخطار عن طريق البريد الإلكتروني عند إنشاء طلب المواد تلقائيًا,
Allow Material Transfer from Delivery Note to Sales Invoice,السماح بنقل المواد من مذكرة التسليم إلى فاتورة المبيعات,
Allow Material Transfer from Purchase Receipt to Purchase Invoice,السماح بنقل المواد من إيصال الشراء إلى فاتورة الشراء,
Freeze Stocks Older Than (Days),تجميد المخزونات أقدم من (أيام),
Role Allowed to Edit Frozen Stock,الدور المسموح به لتحرير المخزون المجمد,
The unallocated amount of Payment Entry {0} is greater than the Bank Transaction's unallocated amount,المبلغ غير المخصص لإدخال الدفع {0} أكبر من المبلغ غير المخصص للمعاملة المصرفية,
Payment Received,تم استلام الدفعة,
Attendance cannot be marked outside of Academic Year {0},لا يمكن وضع علامة على الحضور خارج العام الدراسي {0},
Student is already enrolled via Course Enrollment {0},تم تسجيل الطالب بالفعل عن طريق التسجيل في الدورة التدريبية {0},
Attendance cannot be marked for future dates.,لا يمكن تحديد الحضور للتواريخ المستقبلية.,
